Country Name,Country Code,Series Name,Series Code,2015,2016,2017,2018,2019,2020,2021,2022,2023
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1.85E+12,1.89E+12,1.97E+12,2.10E+12,2.02E+12,1.91E+12,2.18E+12,2.10E+12,2.30E+12
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,30387.12932,31126.32469,32554.14668,34746.34414,33812.78872,32091.48666,36852.54254,35635.74422,39003.3161
Italy,ITA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,46921.54216,47582.3624,48417.94606,48911.06527,49690.62986,45505.06889,49825.39341,52253.7379,52636.28715
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.073629856,3.815789938,4.044939995,4.256140232,4.095270157,4.441359997,4.218289852,..,..
Italy,ITA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,99,..,..,..,..
Italy,ITA,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,99,..,..,..,..
Italy,ITA,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.3719025,99.81276703,102.803093,102.894989,102.9593735,102.636673,101.0898819,101.564537,..
Italy,ITA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,101.2280884,100.7429581,101.0100174,101.526413,101.7417831,101.8361282,101.8348694,101.3538589,..
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.54390244,83.24390244,82.94634146,83.34634146,83.49756098,82.19512195,82.64634146,82.7,83.7
Italy,ITA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.85689163,8.72533035,8.67773914,8.68187714,8.65633965,9.62485981,9.34389782,9.02753067,8.51808929
Italy,ITA,"Population, total",SP.POP.TOTL,60730582,60627498,60536709,60421760,59729081,59438851,59133173,59013667,58993475
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.565,69.855,70.144,70.438,70.736,71.039,71.346,71.657,71.973
Italy,ITA,Population growth (annual %),SP.POP.GROW,-0.096376133,-0.169884073,-0.149861117,-0.19006364,-1.153028424,-0.487095092,-0.515599999,-0.202300867,-0.034221658
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Italy,ITA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.14411105,28.79874889,30.13988592,30.81350727,30.94987392,28.72585519,31.17160886,35.11701656,33.72973345
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.29157476,25.63339781,27.44310811,28.46147624,27.74431634,25.21362872,29.13036876,36.93617537,32.51037335
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322449,4.601424504,5.221519847,2.200061472
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,14188936958,14077096714,14808985171,15730792836,15830766571,13812421803,14657586127,17097760724,19423355409
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5062.895565,5009.794501,5259.313341,5578.103461,5607.243007,4879.440246,5165.33781,6022.153411,6839.725039
Jamaica,JAM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9778.118542,9886.551392,9964.391022,10137.11105,10216.06554,9178.320778,9577.164211,10072.04853,10291.31267
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.455220222,5.314610004,5.260169983,5.413809776,5.163640022,5.61749506,5.631239891,5.35435009,5.654536724
Jamaica,JAM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Jamaica,JAM,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,90.81487274,..
Jamaica,JAM,"School enrollment, primary (% gross)",SE.PRM.ENRR,95.22531891,94.33110046,94.44003296,97.29392242,93.3932724,89.87307739,90.64460754,90.74086761,84.46170807
Jamaica,JAM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.49781036,91.16915131,87.67340088,86.66024017,87.91867828,85.1645813,87.2776413,83.87146759,86.40480042
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.214,72.052,71.879,71.606,71.532,71.452,69.085,71.481,71.479
Jamaica,JAM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.7,18.6,18.6,18.7,18.8,19,19.1,19.3,19.3
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.62470436,5.70102215,6.14859295,5.96798849,6.09761,6.62580395,7.18521214,7.77706337,..
Jamaica,JAM,"Population, total",SP.POP.TOTL,2802534,2809915,2815764,2820097,2823271,2830739,2837682,2839144,2839786
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.833,55.098,55.378,55.674,55.985,56.311,56.652,57.008,57.378
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,0.313958648,0.263022586,0.207939419,0.153765356,0.112486031,0.264166648,0.244971341,0.051507657,0.022609893
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.9,96.6,97.4,98.2,98.9,99.7,100,100,97.7
Jamaica,JAM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.92166548,31.81345561,34.65706257,38.56384829,38.03608075,..,..,..,..
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.19585618,44.64174676,48.86610995,51.41405776,52.07452689,..,..,..,..
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,1.679019523
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4.44E+12,5.00E+12,4.93E+12,5.04E+12,5.12E+12,5.06E+12,5.03E+12,4.26E+12,4.20E+12
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,34960.63938,39375.47316,38834.05293,39751.1331,40415.95676,40040.76551,40058.53733,34017.27181,33766.52683
Japan,JPN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,43395.93935,43745.43412,44514.74648,44858.03017,44740.4255,43011.33795,44315.49799,44937.60887,45915.35368
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.312210083,3.146430016,3.130579948,3.077820063,3.155339956,3.306289911,3.335639954,3.237621307,..
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Japan,JPN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..
Japan,JPN,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.4191132,102.2169113,102.2548294,102.0999069,102.6522827,102.7368317,102.2183228,102.1587067,..
Japan,JPN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.2004166,101.1679993,101.8828888,102.425148,102.6700668,102.8448029,102.1553802,102.3379669,..
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.79390244,83.98487805,84.0997561,84.21097561,84.35634146,84.56,84.44560976,83.99634146,84.04121951
Japan,JPN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2.8,2.7,2.6,2.5,2.5,2.4,2.4,2.4,2.4
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.74969959,10.65891552,10.65627098,10.73988247,10.96998405,11.20903683,11.18996906,11.42183685,..
Japan,JPN,"Population, total",SP.POP.TOTL,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989,124516650
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955,92.043
Japan,JPN,Population growth (annual %),SP.POP.GROW,-0.106124994,-0.051137415,-0.081874296,-0.126880068,-0.140464978,-0.294194618,-0.459952416,-0.443851919,-0.487370782
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.43675984,16.05796924,17.5914391,18.3149456,17.46352643,15.5285155,18.12547664,21.54172312,21.81054458
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.99064852,15.25227761,16.83177447,18.2949862,17.75289168,15.79727763,18.64600665,25.30200902,23.35210391
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.496528793,1.994180849,2.473598154,1.919070913,1.751240779,-1.102751883,3.65564191,2.647436164,2.678271538
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,38587017887,39892551127,41608435915,43370860704,44503006338,43700383099,46296100141,48764963380,50967475352
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,4042.756781,3986.71677,4065.616287,4145.439897,4170.1144,4022.040136,4183.499983,4332.251599,4455.505405
Jordan,JOR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9581.689381,9321.904662,9339.810549,9311.531314,9288.527242,9022.63945,9182.496161,9266.575474,9362.587761
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,3.452820063,3.213059902,2.954619884,2.988470078,..,3.138370037,3.160229921,..
Jordan,JOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,95.43144989,..,..,..,..,95
Jordan,JOR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,94.15695953,..,..,..,..,92
Jordan,JOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,98.4272995,98.55895233,98.8939209,98.86032867,98.96053314,98.00174713,98.5412674,98.29949188
Jordan,JOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,88.8758316,89.79290771,89.51048279,90.19930267,90.06359863,90.99127197,91.96968079
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.06,75.55,76.071,76.491,76.865,75.583,74.204,77.088,77.814
Jordan,JOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.5,16,15.6,15.2,14.8,14.4,14,13.6,13.2
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.4609561,6.97644138,7.10953665,6.98295021,7.07244635,7.11578226,7.20182657,6.82820034,..
Jordan,JOR,"Population, total",SP.POP.TOTL,9544729,10006367,10234226,10462306,10671891,10865228,11066356,11256263,11439213
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.256,90.506,90.747,90.979,91.203,91.418,91.626,91.827,92.02
Jordan,JOR,Population growth (annual %),SP.POP.GROW,8.217983292,4.723252544,2.2516003,2.204129984,1.983438225,1.795432282,1.834191627,1.701517028,1.612250502
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,100,100,99.9,99.9,99.9,99.9,100,100
Jordan,JOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.54443702,34.39521007,34.36836913,34.79911584,36.33494044,23.89994196,29.95841426,42.53746716,43.52983189
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.8134752,54.32550783,55.36323138,52.83679935,49.35289306,42.16000685,50.37445569,61.55799228,56.74621408
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,5.1
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1.84E+11,1.37E+11,1.67E+11,1.79E+11,1.82E+11,1.71E+11,1.97E+11,2.25E+11,2.63E+11
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,10196.12263,7475.566887,8943.084168,9472.485273,9457.126147,8781.507978,9983.601036,11255.33964,12918.86613
Kazakhstan,KAZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,30893.75949,30758.32273,31524.44163,32330.22745,33298.21237,32011.54915,32945.85157,33506.26149,34703.23493
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.33796978,3.563251019,3.391023874,3.151916265,3.353821278,4.446203709,4.385694027,4.458202362,..
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,99.80000305,..,..,..
Kazakhstan,KAZ,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,99.80000305,..,..,..
Kazakhstan,KAZ,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.5012344,100.1746683,100.8842713,100.5298124,101.6220471,101.7837142,100.4747964,100.9112638,100.5227655
Kazakhstan,KAZ,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.3579322,102.1250125,102.1428336,102.0583126,101.3594375,94.36943597,95.7335493,95.76423781,97.18882599
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.024,72.549,72.996,73.369,73.658,71.195,70.131,73.503,74.402
Kazakhstan,KAZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.9,11,10.5,10.3,10.2,10.1,10,9.8,9.6
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.04051137,3.42235589,3.05244446,2.8178606,2.78745699,3.75300956,3.92458963,3.74026752,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,18084169,18363600,18651931,18932727,19209555,19482117,19743603,20034609,20330104
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.191,57.264,57.336,57.428,57.54,57.671,57.821,57.99,58.179
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.492398798,1.533352974,1.55792352,1.494233229,1.45157996,1.408915638,1.333257227,1.46316879,1.464151517
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
Kazakhstan,KAZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.51670801,31.84388864,32.39775294,37.62521843,36.4389871,30.5289068,33.64486212,41.5690089,34.40430988
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,26.49753557,25.02374645,26.76530584,27.36891619
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.859981043,5.555873013
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,70120446897,74815144164,82036510877,92202979985,1.00E+11,1.01E+11,1.10E+11,1.14E+11,1.08E+11
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1489.119598,1554.126103,1667.484472,1836.452755,1960.408089,1927.66459,2061.356221,2109.562885,1952.304579
Kenya,KEN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4679.621828,4770.310464,4846.862109,5017.667847,5171.712643,5057.401155,5338.852434,5491.693783,5682.989162
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.949451447,4.665563107,4.268742561,5.321925163,5.3735919,5.045748711,4.89040184,4.511017799,3.962293148
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,82.87999725,..
Kenya,KEN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,80.26999664,..
Kenya,KEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.4523468,104.7889175,..,..,78.83915403,..,..,..,..
Kenya,KEN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.279,62.526,62.725,62.825,62.939,61.596,61.225,63.549,63.646
Kenya,KEN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,47.4,46,45.3,44.3,43.3,42.8,41.9,41.1,39.9
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.76439571,4.75429106,3.98597503,4.09903383,4.36874676,4.49248838,4.56525421,4.32603645,..
Kenya,KEN,"Population, total",SP.POP.TOTL,47088526,48139687,49197766,50207107,51202827,52217334,53219166,54252461,55339003
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.658,26.105,26.562,27.03,27.507,27.995,28.493,29.002,29.52
Kenya,KEN,Population growth (annual %),SP.POP.GROW,2.227032943,2.207756846,2.17412855,2.030837442,1.963815498,1.961976337,1.900408589,1.922976082,1.982960285
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,41.6,53.1,55.8,61.2,69.7,71.5,76.5,76,76.2
Kenya,KEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.1287339,13.2497448,12.73665994,12.54197533,11.42799569,9.641868882,10.76957434,12.19196922,11.68610544
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.19865079,21.61527477,23.25839793,21.87277784,20.33146615,17.59594664,20.05472884,21.49916951,20.40597384
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,99.99819183,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,99.997612,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,93.15322876,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.95696259,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.825,72.971,73.034,73.02,72.928,72.783,73.437,73.641,73.642
"Korea, Dem. People's Rep.",PRK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,21.4,20.6,19.1,18.4,17.7,17.4,17.4,17.7,18
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,25575350,25698326,25817709,25931147,26037632,26136312,26232534,26328845,26418204
"Korea, Dem. People's Rep.",PRK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.277,61.471,61.678,61.899,62.134,62.381,62.642,62.916,63.203
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.486366779,0.479685661,0.463479822,0.438418123,0.409804314,0.37827356,0.367478437,0.366471008,0.338821175
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,40,42.1,44.2,46.3,48.4,50.5,52.6,54.7,57.5
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,1.356733243
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.47E+12,1.50E+12,1.62E+12,1.73E+12,1.65E+12,1.64E+12,1.82E+12,1.67E+12,1.71E+12
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,28737.43917,29280.44032,31600.73587,33447.15628,31902.4169,31721.29891,35125.5225,32394.68337,33121.37129
"Korea, Rep.",KOR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,42459.90289,43538.02127,44787.64824,45890.43041,46757.26145,46361.59578,48419.64325,49777.9293,50414.20834
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.454239845,4.333099842,4.328239918,4.458079815,4.684659958,4.801720142,4.866270065,..,..
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,98.80000305,..,..,..,..,..
"Korea, Rep.",KOR,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,98.40000153,..,..,..,..,..
"Korea, Rep.",KOR,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.062088,99.71601105,98.62471008,98.6656723,99.63881683,99.21790314,98.67578125,99.03336334,..
"Korea, Rep.",KOR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.59319305,98.71795654,99.10558319,99.31865692,98.38130188,97.08882141,98.09515381,97.91619873,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,83.42682927,83.52682927,82.6804878,83.42926829
"Korea, Rep.",KOR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3.5,3.4,3.3,3.2,3.1,3,2.9,2.8,2.8
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.72447348,6.89293242,7.04771852,7.46262026,8.1267519,8.3554945,8.95732689,9.43414211,9.88014412
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,51014947,51217803,51361911,51585058,51764822,51836239,51769539,51672569,51712619
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.634,81.562,81.503,81.459,81.43,81.414,81.414,81.427,81.456
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.527288497,0.396851823,0.280968018,0.433519028,0.347874969,0.137869266,-0.128757315,-0.187486567,0.077477253
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.98956153,40.13265091,40.93420694,41.71329084,39.27586107,36.35959055,41.8772295,48.27176422,43.99566987
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.67445454,38.32222742,48.26464507,43.94400932
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.916231283,5.571775047,4.825655653,3.406632271,4.75680057,-5.340275478,10.74565608,4.278498958,4.067627014
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,6295848423,6682677290,7180764703,7878759715,7899737577,7717145218,9413403724,9354903062,10468219225
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3520.628507,3759.449591,4009.317993,4384.186241,4415.997161,4310.888247,5270.426702,5290.947472,5960.158205
Kosovo,XKX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9824.99106,10434.88883,10856.29021,11188.22446,11774.11785,11137.49663,12362.4141,13022.46274,13642.67696
Kosovo,XKX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.024,76.748,77.105,77.117,77.249,74.212,74.981,77.623,78.033
Kosovo,XKX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,14.3,13.4,12.6,11.9,11.2,10.5,10,9.5,9.1
Kosovo,XKX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1788274,1777568,1791019,1797086,1788891,1790152,1786080,1768096,1756366
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-1.361508282,-0.600477092,0.753859368,0.338173258,-0.457058942,0.070465767,-0.227725816,-1.01200129,-0.665635964
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.45139286,23.8274048,27.32884488,29.05346472,29.31260746,21.69514688,33.40918273,38.62565701,39.64047976
Kosovo,XKX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,51.5690494,51.19140751,53.08129247,57.26161995,56.44080105,53.91287025,65.22924776,71.3863746,70.31138318
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.592771759,2.926073901,-4.71222158,2.743330539,2.263816906,-4.817428606,2.260806098,5.859208873,-3.640425903
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1.15E+11,1.09E+11,1.21E+11,1.39E+11,1.41E+11,1.11E+11,1.48E+11,1.84E+11,1.64E+11
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,29882.21269,27323.68906,29047.65358,32067.96237,31707.87375,25236.07555,34043.54215,40077.23805,33729.79855
Kuwait,KWT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,57473.11396,56650.37346,52022.7233,51364.27116,51122.33124,49124.54062,50689.04408,50984.30244,46458.20049
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.95593977,6.35444212,6.391652584,6.727895737,6.245130539,7.762466908,6.582365036,5.026260853
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,96,..,96,96,..,96,..,..,..
Kuwait,KWT,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,94,..,95,95,..,95,..,..,..
Kuwait,KWT,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.9334488,..,..,..,..,..,..,..,..
Kuwait,KWT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,95.25441742,..,..,..,..,..,..,..,..
